Diversity,Progress,w_set_A,w_set_B,w_set_C,w_set_D,Activated_Rules
0.86,0.88,0.2423,0.2394,0.3000,0.2200,high AND late -> low (0.600)
0.86,0.90,0.2478,0.2422,0.3000,0.2200,high AND late -> low (0.500)
0.86,0.92,0.2537,0.2453,0.3000,0.2200,high AND late -> low (0.400)
0.86,0.94,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300)
0.86,0.96,0.2664,0.2523,0.3000,0.2200,high AND late -> low (0.200)
0.86,0.98,0.2731,0.2561,0.3000,0.2200,high AND late -> low (0.100)
0.86,1.00,0.2796,0.2600,0.3000,0.2200,high AND late -> low (0.001)
0.88,0.00,0.7204,0.7400,0.7000,0.7004,high AND early -> high (0.001)
0.88,0.02,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100)
0.88,0.04,0.7336,0.7477,0.7000,0.7098,high AND early -> high (0.200)
0.88,0.06,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300)
0.88,0.08,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400)
0.88,0.10,0.7522,0.7578,0.7000,0.7238,high AND early -> high (0.500)
0.88,0.12,0.7577,0.7606,0.7000,0.7282,high AND early -> high (0.600)
0.88,0.14,0.7577,0.7606,0.7000,0.7282,high AND early -> high (0.600)
0.88,0.16,0.7577,0.7606,0.7000,0.7282,high AND early -> high (0.600)
0.88,0.18,0.7577,0.7606,0.7000,0.7282,high AND early -> high (0.600)
0.88,0.20,0.7577,0.7606,0.7000,0.7282,high AND early -> high (0.600)
0.88,0.22,0.7577,0.7606,0.7000,0.7282,high AND early -> high (0.600)
0.88,0.24,0.7577,0.7606,0.7000,0.7282,high AND early -> high (0.600)
0.88,0.26,0.7577,0.7606,0.7000,0.7282,high AND early -> high (0.600)
0.88,0.28,0.7577,0.7606,0.7000,0.7282,high AND early -> high (0.600)
0.88,0.30,0.7522,0.7578,0.7000,0.7238,high AND early -> high (0.500) | high AND mid -> high (0.001)
0.88,0.32,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400) | high AND mid -> high (0.100)
0.88,0.34,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300) | high AND mid -> high (0.200)
0.88,0.36,0.7401,0.7513,0.7000,0.7146,high AND mid -> high (0.300) | high AND early -> high (0.200)
0.88,0.38,0.7463,0.7547,0.7000,0.7193,high AND mid -> high (0.400) | high AND early -> high (0.100)
0.88,0.40,0.7522,0.7578,0.7000,0.7238,high AND mid -> high (0.500) | high AND early -> high (0.001)
0.88,0.42,0.7577,0.7606,0.7000,0.7282,high AND mid -> high (0.600)
0.88,0.44,0.7577,0.7606,0.7000,0.7282,high AND mid -> high (0.600)
0.88,0.46,0.7577,0.7606,0.7000,0.7282,high AND mid -> high (0.600)
0.88,0.48,0.7577,0.7606,0.7000,0.7282,high AND mid -> high (0.600)
0.88,0.50,0.7577,0.7606,0.7000,0.7282,high AND mid -> high (0.600)
0.88,0.52,0.7577,0.7606,0.7000,0.7282,high AND mid -> high (0.600)
0.88,0.54,0.7577,0.7606,0.7000,0.7282,high AND mid -> high (0.600)
0.88,0.56,0.7577,0.7606,0.7000,0.7282,high AND mid -> high (0.600)
0.88,0.58,0.7577,0.7606,0.7000,0.7282,high AND mid -> high (0.600)
0.88,0.60,0.7522,0.7578,0.7000,0.7238,high AND mid -> high (0.500) | high AND late -> low (0.001)
0.88,0.62,0.6415,0.6405,0.6084,0.6510,high AND mid -> high (0.400) | high AND late -> low (0.100)
0.88,0.64,0.5457,0.5448,0.5345,0.5760,high AND mid -> high (0.300) | high AND late -> low (0.200)
0.88,0.66,0.4543,0.4552,0.4655,0.4913,high AND late -> low (0.300) | high AND mid -> high (0.200)
0.88,0.68,0.3585,0.3595,0.3916,0.3833,high AND late -> low (0.400) | high AND mid -> high (0.100)
0.88,0.70,0.2478,0.2422,0.3000,0.2200,high AND late -> low (0.500)
0.88,0.72,0.2423,0.2394,0.3000,0.2200,high AND late -> low (0.600)
0.88,0.74,0.2423,0.2394,0.3000,0.2200,high AND late -> low (0.600)
0.88,0.76,0.2423,0.2394,0.3000,0.2200,high AND late -> low (0.600)
0.88,0.78,0.2423,0.2394,0.3000,0.2200,high AND late -> low (0.600)
0.88,0.80,0.2423,0.2394,0.3000,0.2200,high AND late -> low (0.600)
0.88,0.82,0.2423,0.2394,0.3000,0.2200,high AND late -> low (0.600)
0.88,0.84,0.2423,0.2394,0.3000,0.2200,high AND late -> low (0.600)
0.88,0.86,0.2423,0.2394,0.3000,0.2200,high AND late -> low (0.600)
0.88,0.88,0.2423,0.2394,0.3000,0.2200,high AND late -> low (0.600)
0.88,0.90,0.2478,0.2422,0.3000,0.2200,high AND late -> low (0.500)
0.88,0.92,0.2537,0.2453,0.3000,0.2200,high AND late -> low (0.400)
0.88,0.94,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300)
0.88,0.96,0.2664,0.2523,0.3000,0.2200,high AND late -> low (0.200)
0.88,0.98,0.2731,0.2561,0.3000,0.2200,high AND late -> low (0.100)
0.88,1.00,0.2796,0.2600,0.3000,0.2200,high AND late -> low (0.001)
0.90,0.00,0.7204,0.7400,0.7000,0.7004,high AND early -> high (0.001)
0.90,0.02,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100)
0.90,0.04,0.7336,0.7477,0.7000,0.7098,high AND early -> high (0.200)
0.90,0.06,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300)
0.90,0.08,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400)
0.90,0.10,0.7522,0.7578,0.7000,0.7238,high AND early -> high (0.500)
0.90,0.12,0.7522,0.7578,0.7000,0.7238,high AND early -> high (0.500)
0.90,0.14,0.7522,0.7578,0.7000,0.7238,high AND early -> high (0.500)
0.90,0.16,0.7522,0.7578,0.7000,0.7238,high AND early -> high (0.500)
0.90,0.18,0.7522,0.7578,0.7000,0.7238,high AND early -> high (0.500)
0.90,0.20,0.7522,0.7578,0.7000,0.7238,high AND early -> high (0.500)
0.90,0.22,0.7522,0.7578,0.7000,0.7238,high AND early -> high (0.500)
0.90,0.24,0.7522,0.7578,0.7000,0.7238,high AND early -> high (0.500)
0.90,0.26,0.7522,0.7578,0.7000,0.7238,high AND early -> high (0.500)
0.90,0.28,0.7522,0.7578,0.7000,0.7238,high AND early -> high (0.500)
0.90,0.30,0.7522,0.7578,0.7000,0.7238,high AND early -> high (0.500) | high AND mid -> high (0.001)
0.90,0.32,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400) | high AND mid -> high (0.100)
0.90,0.34,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300) | high AND mid -> high (0.200)
0.90,0.36,0.7401,0.7513,0.7000,0.7146,high AND mid -> high (0.300) | high AND early -> high (0.200)
0.90,0.38,0.7463,0.7547,0.7000,0.7193,high AND mid -> high (0.400) | high AND early -> high (0.100)
0.90,0.40,0.7522,0.7578,0.7000,0.7238,high AND mid -> high (0.500) | high AND early -> high (0.001)
0.90,0.42,0.7522,0.7578,0.7000,0.7238,high AND mid -> high (0.500)
0.90,0.44,0.7522,0.7578,0.7000,0.7238,high AND mid -> high (0.500)
0.90,0.46,0.7522,0.7578,0.7000,0.7238,high AND mid -> high (0.500)
0.90,0.48,0.7522,0.7578,0.7000,0.7238,high AND mid -> high (0.500)
0.90,0.50,0.7522,0.7578,0.7000,0.7238,high AND mid -> high (0.500)
0.90,0.52,0.7522,0.7578,0.7000,0.7238,high AND mid -> high (0.500)
0.90,0.54,0.7522,0.7578,0.7000,0.7238,high AND mid -> high (0.500)
0.90,0.56,0.7522,0.7578,0.7000,0.7238,high AND mid -> high (0.500)
0.90,0.58,0.7522,0.7578,0.7000,0.7238,high AND mid -> high (0.500)
0.90,0.60,0.7522,0.7578,0.7000,0.7238,high AND mid -> high (0.500) | high AND late -> low (0.001)
0.90,0.62,0.6415,0.6405,0.6084,0.6510,high AND mid -> high (0.400) | high AND late -> low (0.100)
0.90,0.64,0.5457,0.5448,0.5345,0.5760,high AND mid -> high (0.300) | high AND late -> low (0.200)
0.90,0.66,0.4543,0.4552,0.4655,0.4913,high AND late -> low (0.300) | high AND mid -> high (0.200)
0.90,0.68,0.3585,0.3595,0.3916,0.3833,high AND late -> low (0.400) | high AND mid -> high (0.100)
0.90,0.70,0.2478,0.2422,0.3000,0.2200,high AND late -> low (0.500)
0.90,0.72,0.2478,0.2422,0.3000,0.2200,high AND late -> low (0.500)
0.90,0.74,0.2478,0.2422,0.3000,0.2200,high AND late -> low (0.500)
0.90,0.76,0.2478,0.2422,0.3000,0.2200,high AND late -> low (0.500)
0.90,0.78,0.2478,0.2422,0.3000,0.2200,high AND late -> low (0.500)
0.90,0.80,0.2478,0.2422,0.3000,0.2200,high AND late -> low (0.500)
0.90,0.82,0.2478,0.2422,0.3000,0.2200,high AND late -> low (0.500)
0.90,0.84,0.2478,0.2422,0.3000,0.2200,high AND late -> low (0.500)
0.90,0.86,0.2478,0.2422,0.3000,0.2200,high AND late -> low (0.500)
0.90,0.88,0.2478,0.2422,0.3000,0.2200,high AND late -> low (0.500)
0.90,0.90,0.2478,0.2422,0.3000,0.2200,high AND late -> low (0.500)
0.90,0.92,0.2537,0.2453,0.3000,0.2200,high AND late -> low (0.400)
0.90,0.94,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300)
0.90,0.96,0.2664,0.2523,0.3000,0.2200,high AND late -> low (0.200)
0.90,0.98,0.2731,0.2561,0.3000,0.2200,high AND late -> low (0.100)
0.90,1.00,0.2796,0.2600,0.3000,0.2200,high AND late -> low (0.001)
0.92,0.00,0.7204,0.7400,0.7000,0.7004,high AND early -> high (0.001)
0.92,0.02,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100)
0.92,0.04,0.7336,0.7477,0.7000,0.7098,high AND early -> high (0.200)
0.92,0.06,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300)
0.92,0.08,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400)
0.92,0.10,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400)
0.92,0.12,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400)
0.92,0.14,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400)
0.92,0.16,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400)
0.92,0.18,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400)
0.92,0.20,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400)
0.92,0.22,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400)
0.92,0.24,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400)
0.92,0.26,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400)
0.92,0.28,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400)
0.92,0.30,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400) | high AND mid -> high (0.001)
0.92,0.32,0.7463,0.7547,0.7000,0.7193,high AND early -> high (0.400) | high AND mid -> high (0.100)
0.92,0.34,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300) | high AND mid -> high (0.200)
0.92,0.36,0.7401,0.7513,0.7000,0.7146,high AND mid -> high (0.300) | high AND early -> high (0.200)
0.92,0.38,0.7463,0.7547,0.7000,0.7193,high AND mid -> high (0.400) | high AND early -> high (0.100)
0.92,0.40,0.7463,0.7547,0.7000,0.7193,high AND mid -> high (0.400) | high AND early -> high (0.001)
0.92,0.42,0.7463,0.7547,0.7000,0.7193,high AND mid -> high (0.400)
0.92,0.44,0.7463,0.7547,0.7000,0.7193,high AND mid -> high (0.400)
0.92,0.46,0.7463,0.7547,0.7000,0.7193,high AND mid -> high (0.400)
0.92,0.48,0.7463,0.7547,0.7000,0.7193,high AND mid -> high (0.400)
0.92,0.50,0.7463,0.7547,0.7000,0.7193,high AND mid -> high (0.400)
0.92,0.52,0.7463,0.7547,0.7000,0.7193,high AND mid -> high (0.400)
0.92,0.54,0.7463,0.7547,0.7000,0.7193,high AND mid -> high (0.400)
0.92,0.56,0.7463,0.7547,0.7000,0.7193,high AND mid -> high (0.400)
0.92,0.58,0.7463,0.7547,0.7000,0.7193,high AND mid -> high (0.400)
0.92,0.60,0.7463,0.7547,0.7000,0.7193,high AND mid -> high (0.400) | high AND late -> low (0.001)
0.92,0.62,0.6415,0.6405,0.6084,0.6510,high AND mid -> high (0.400) | high AND late -> low (0.100)
0.92,0.64,0.5457,0.5448,0.5345,0.5760,high AND mid -> high (0.300) | high AND late -> low (0.200)
0.92,0.66,0.4543,0.4552,0.4655,0.4913,high AND late -> low (0.300) | high AND mid -> high (0.200)
0.92,0.68,0.3585,0.3595,0.3916,0.3833,high AND late -> low (0.400) | high AND mid -> high (0.100)
0.92,0.70,0.2537,0.2453,0.3000,0.2200,high AND late -> low (0.400)
0.92,0.72,0.2537,0.2453,0.3000,0.2200,high AND late -> low (0.400)
0.92,0.74,0.2537,0.2453,0.3000,0.2200,high AND late -> low (0.400)
0.92,0.76,0.2537,0.2453,0.3000,0.2200,high AND late -> low (0.400)
0.92,0.78,0.2537,0.2453,0.3000,0.2200,high AND late -> low (0.400)
0.92,0.80,0.2537,0.2453,0.3000,0.2200,high AND late -> low (0.400)
0.92,0.82,0.2537,0.2453,0.3000,0.2200,high AND late -> low (0.400)
0.92,0.84,0.2537,0.2453,0.3000,0.2200,high AND late -> low (0.400)
0.92,0.86,0.2537,0.2453,0.3000,0.2200,high AND late -> low (0.400)
0.92,0.88,0.2537,0.2453,0.3000,0.2200,high AND late -> low (0.400)
0.92,0.90,0.2537,0.2453,0.3000,0.2200,high AND late -> low (0.400)
0.92,0.92,0.2537,0.2453,0.3000,0.2200,high AND late -> low (0.400)
0.92,0.94,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300)
0.92,0.96,0.2664,0.2523,0.3000,0.2200,high AND late -> low (0.200)
0.92,0.98,0.2731,0.2561,0.3000,0.2200,high AND late -> low (0.100)
0.92,1.00,0.2796,0.2600,0.3000,0.2200,high AND late -> low (0.001)
0.94,0.00,0.7204,0.7400,0.7000,0.7004,high AND early -> high (0.001)
0.94,0.02,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100)
0.94,0.04,0.7336,0.7477,0.7000,0.7098,high AND early -> high (0.200)
0.94,0.06,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300)
0.94,0.08,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300)
0.94,0.10,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300)
0.94,0.12,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300)
0.94,0.14,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300)
0.94,0.16,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300)
0.94,0.18,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300)
0.94,0.20,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300)
0.94,0.22,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300)
0.94,0.24,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300)
0.94,0.26,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300)
0.94,0.28,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300)
0.94,0.30,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300) | high AND mid -> high (0.001)
0.94,0.32,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300) | high AND mid -> high (0.100)
0.94,0.34,0.7401,0.7513,0.7000,0.7146,high AND early -> high (0.300) | high AND mid -> high (0.200)
0.94,0.36,0.7401,0.7513,0.7000,0.7146,high AND mid -> high (0.300) | high AND early -> high (0.200)
0.94,0.38,0.7401,0.7513,0.7000,0.7146,high AND mid -> high (0.300) | high AND early -> high (0.100)
0.94,0.40,0.7401,0.7513,0.7000,0.7146,high AND mid -> high (0.300) | high AND early -> high (0.001)
0.94,0.42,0.7401,0.7513,0.7000,0.7146,high AND mid -> high (0.300)
0.94,0.44,0.7401,0.7513,0.7000,0.7146,high AND mid -> high (0.300)
0.94,0.46,0.7401,0.7513,0.7000,0.7146,high AND mid -> high (0.300)
0.94,0.48,0.7401,0.7513,0.7000,0.7146,high AND mid -> high (0.300)
0.94,0.50,0.7401,0.7513,0.7000,0.7146,high AND mid -> high (0.300)
0.94,0.52,0.7401,0.7513,0.7000,0.7146,high AND mid -> high (0.300)
0.94,0.54,0.7401,0.7513,0.7000,0.7146,high AND mid -> high (0.300)
0.94,0.56,0.7401,0.7513,0.7000,0.7146,high AND mid -> high (0.300)
0.94,0.58,0.7401,0.7513,0.7000,0.7146,high AND mid -> high (0.300)
0.94,0.60,0.7401,0.7513,0.7000,0.7146,high AND mid -> high (0.300) | high AND late -> low (0.001)
0.94,0.62,0.6158,0.6169,0.5914,0.6303,high AND mid -> high (0.300) | high AND late -> low (0.100)
0.94,0.64,0.5457,0.5448,0.5345,0.5760,high AND mid -> high (0.300) | high AND late -> low (0.200)
0.94,0.66,0.4543,0.4552,0.4655,0.4913,high AND late -> low (0.300) | high AND mid -> high (0.200)
0.94,0.68,0.3842,0.3831,0.4086,0.4088,high AND late -> low (0.300) | high AND mid -> high (0.100)
0.94,0.70,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300)
0.94,0.72,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300)
0.94,0.74,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300)
0.94,0.76,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300)
0.94,0.78,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300)
0.94,0.80,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300)
0.94,0.82,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300)
0.94,0.84,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300)
0.94,0.86,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300)
0.94,0.88,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300)
0.94,0.90,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300)
0.94,0.92,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300)
0.94,0.94,0.2599,0.2487,0.3000,0.2200,high AND late -> low (0.300)
0.94,0.96,0.2664,0.2523,0.3000,0.2200,high AND late -> low (0.200)
0.94,0.98,0.2731,0.2561,0.3000,0.2200,high AND late -> low (0.100)
0.94,1.00,0.2796,0.2600,0.3000,0.2200,high AND late -> low (0.001)
0.96,0.00,0.7204,0.7400,0.7000,0.7004,high AND early -> high (0.001)
0.96,0.02,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100)
0.96,0.04,0.7336,0.7477,0.7000,0.7098,high AND early -> high (0.200)
0.96,0.06,0.7336,0.7477,0.7000,0.7098,high AND early -> high (0.200)
0.96,0.08,0.7336,0.7477,0.7000,0.7098,high AND early -> high (0.200)
0.96,0.10,0.7336,0.7477,0.7000,0.7098,high AND early -> high (0.200)
0.96,0.12,0.7336,0.7477,0.7000,0.7098,high AND early -> high (0.200)
0.96,0.14,0.7336,0.7477,0.7000,0.7098,high AND early -> high (0.200)
0.96,0.16,0.7336,0.7477,0.7000,0.7098,high AND early -> high (0.200)
0.96,0.18,0.7336,0.7477,0.7000,0.7098,high AND early -> high (0.200)
0.96,0.20,0.7336,0.7477,0.7000,0.7098,high AND early -> high (0.200)
0.96,0.22,0.7336,0.7477,0.7000,0.7098,high AND early -> high (0.200)
0.96,0.24,0.7336,0.7477,0.7000,0.7098,high AND early -> high (0.200)
0.96,0.26,0.7336,0.7477,0.7000,0.7098,high AND early -> high (0.200)
0.96,0.28,0.7336,0.7477,0.7000,0.7098,high AND early -> high (0.200)
0.96,0.30,0.7336,0.7477,0.7000,0.7098,high AND early -> high (0.200) | high AND mid -> high (0.001)
0.96,0.32,0.7336,0.7477,0.7000,0.7098,high AND early -> high (0.200) | high AND mid -> high (0.100)
0.96,0.34,0.7336,0.7477,0.7000,0.7098,high AND early -> high (0.200) | high AND mid -> high (0.200)
0.96,0.36,0.7336,0.7477,0.7000,0.7098,high AND early -> high (0.200) | high AND mid -> high (0.200)
0.96,0.38,0.7336,0.7477,0.7000,0.7098,high AND mid -> high (0.200) | high AND early -> high (0.100)
0.96,0.40,0.7336,0.7477,0.7000,0.7098,high AND mid -> high (0.200) | high AND early -> high (0.001)
0.96,0.42,0.7336,0.7477,0.7000,0.7098,high AND mid -> high (0.200)
0.96,0.44,0.7336,0.7477,0.7000,0.7098,high AND mid -> high (0.200)
0.96,0.46,0.7336,0.7477,0.7000,0.7098,high AND mid -> high (0.200)
0.96,0.48,0.7336,0.7477,0.7000,0.7098,high AND mid -> high (0.200)
0.96,0.50,0.7336,0.7477,0.7000,0.7098,high AND mid -> high (0.200)
0.96,0.52,0.7336,0.7477,0.7000,0.7098,high AND mid -> high (0.200)
0.96,0.54,0.7336,0.7477,0.7000,0.7098,high AND mid -> high (0.200)
0.96,0.56,0.7336,0.7477,0.7000,0.7098,high AND mid -> high (0.200)
0.96,0.58,0.7336,0.7477,0.7000,0.7098,high AND mid -> high (0.200)
0.96,0.60,0.7336,0.7477,0.7000,0.7098,high AND mid -> high (0.200) | high AND late -> low (0.001)
0.96,0.62,0.5758,0.5779,0.5618,0.5968,high AND mid -> high (0.200) | high AND late -> low (0.100)
0.96,0.64,0.5000,0.5000,0.5000,0.5323,high AND mid -> high (0.200) | high AND late -> low (0.200)
0.96,0.66,0.5000,0.5000,0.5000,0.5323,high AND mid -> high (0.200) | high AND late -> low (0.200)
0.96,0.68,0.4242,0.4221,0.4382,0.4501,high AND late -> low (0.200) | high AND mid -> high (0.100)
0.96,0.70,0.2664,0.2523,0.3000,0.2200,high AND late -> low (0.200)
0.96,0.72,0.2664,0.2523,0.3000,0.2200,high AND late -> low (0.200)
0.96,0.74,0.2664,0.2523,0.3000,0.2200,high AND late -> low (0.200)
0.96,0.76,0.2664,0.2523,0.3000,0.2200,high AND late -> low (0.200)
0.96,0.78,0.2664,0.2523,0.3000,0.2200,high AND late -> low (0.200)
0.96,0.80,0.2664,0.2523,0.3000,0.2200,high AND late -> low (0.200)
0.96,0.82,0.2664,0.2523,0.3000,0.2200,high AND late -> low (0.200)
0.96,0.84,0.2664,0.2523,0.3000,0.2200,high AND late -> low (0.200)
0.96,0.86,0.2664,0.2523,0.3000,0.2200,high AND late -> low (0.200)
0.96,0.88,0.2664,0.2523,0.3000,0.2200,high AND late -> low (0.200)
0.96,0.90,0.2664,0.2523,0.3000,0.2200,high AND late -> low (0.200)
0.96,0.92,0.2664,0.2523,0.3000,0.2200,high AND late -> low (0.200)
0.96,0.94,0.2664,0.2523,0.3000,0.2200,high AND late -> low (0.200)
0.96,0.96,0.2664,0.2523,0.3000,0.2200,high AND late -> low (0.200)
0.96,0.98,0.2731,0.2561,0.3000,0.2200,high AND late -> low (0.100)
0.96,1.00,0.2796,0.2600,0.3000,0.2200,high AND late -> low (0.001)
0.98,0.00,0.7204,0.7400,0.7000,0.7004,high AND early -> high (0.001)
0.98,0.02,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100)
0.98,0.04,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100)
0.98,0.06,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100)
0.98,0.08,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100)
0.98,0.10,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100)
0.98,0.12,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100)
0.98,0.14,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100)
0.98,0.16,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100)
0.98,0.18,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100)
0.98,0.20,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100)
0.98,0.22,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100)
0.98,0.24,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100)
0.98,0.26,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100)
0.98,0.28,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100)
0.98,0.30,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100) | high AND mid -> high (0.001)
0.98,0.32,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100) | high AND mid -> high (0.100)
0.98,0.34,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100) | high AND mid -> high (0.100)
0.98,0.36,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100) | high AND mid -> high (0.100)
0.98,0.38,0.7269,0.7439,0.7000,0.7050,high AND early -> high (0.100) | high AND mid -> high (0.100)
0.98,0.40,0.7269,0.7439,0.7000,0.7050,high AND mid -> high (0.100) | high AND early -> high (0.001)
0.98,0.42,0.7269,0.7439,0.7000,0.7050,high AND mid -> high (0.100)
0.98,0.44,0.7269,0.7439,0.7000,0.7050,high AND mid -> high (0.100)
0.98,0.46,0.7269,0.7439,0.7000,0.7050,high AND mid -> high (0.100)
0.98,0.48,0.7269,0.7439,0.7000,0.7050,high AND mid -> high (0.100)
0.98,0.50,0.7269,0.7439,0.7000,0.7050,high AND mid -> high (0.100)
0.98,0.52,0.7269,0.7439,0.7000,0.7050,high AND mid -> high (0.100)
